question,Who received the IEEE Frank Rosenblatt Award in 2010?,Who was the 2010 recipient of the IEEE Frank Rosenblatt Award?,Which individual won the IEEE Frank Rosenblatt Award in 2010?,Who was honored with the IEEE Frank Rosenblatt Award in the year 2010?,Who earned the IEEE Frank Rosenblatt Award in 2010?,Who was awarded the Oceanography Society's Jerlov Award in 2018?,Who received the Jerlov Award from the Oceanography Society in 2018?,Which scientist won the Oceanography Society Jerlov Award in 2018?,Who was the 2018 recipient of the Jerlov Award in oceanography?,Who earned the Jerlov Award from the Oceanography Society in 2018?,"What's the name of the women's liberal arts college in Cambridge, Massachusetts?","What is the women's liberal arts college located in Cambridge, Massachusetts called?","Which women's liberal arts college was based in Cambridge, Massachusetts?","What women's liberal arts college existed in Cambridge, Massachusetts?","Which college in Cambridge, Massachusetts was a women's liberal arts institution?",In whose honor was the Leipzig 1877 tournament organized?,The Leipzig 1877 tournament was held in honor of whom?,Who was honored by the Leipzig chess tournament of 1877?,The Leipzig 1877 tournament commemorated which person?,Which individual was the Leipzig 1877 tournament dedicated to?,"According to Karl Küchler, what did Empress Elizabeth of Austria's favorite sculpture depict?",What subject did Empress Elizabeth of Austria's favorite sculpture portray according to Karl Küchler?,"According to Karl Küchler, what was depicted in Empress Elizabeth's favorite sculpture?","What did the sculpture favored by Empress Elizabeth of Austria depict, per Karl Küchler?","Per Karl Küchler, what figure was shown in Empress Elizabeth's favorite sculpture?",How much money was the surgeon ordered to pay Stella Obasanjo's son?,What amount in euros was the surgeon required to pay Stella Obasanjo's son?,How many euros was the surgeon held liable to pay after Stella Obasanjo's death?,What compensation amount was ordered in the Stella Obasanjo case?,What sum of money did the court order the surgeon to pay Obasanjo's son?,When did Obama tell Christianity Today that he was a devout Christian?,In what month and year did Obama state to Christianity Today that he was a Christian?,When did Obama make his statement about Christianity to Christianity Today?,What date did Obama affirm his Christian faith in Christianity Today?,At what time did Obama express his Christian beliefs to Christianity Today?,Who appointed Chief Justice of India Mirza Hameedullah Beg in 1977?,Who was responsible for appointing Mirza Hameedullah Beg as Chief Justice of India?,Which authority appointed Mirza Hameedullah Beg as Chief Justice in 1977?,Who made the appointment of Mirza Hameedullah Beg as Chief Justice of India?,Who selected Mirza Hameedullah Beg for the role of Chief Justice in 1977?,Which former Prime Minister of Iceland worked as cabin crew until 1971?,Who was the Icelandic Prime Minister that worked as a cabin crew member until 1971?,What former Icelandic Prime Minister had been a cabin crew member?,Which Iceland PM worked in cabin crew service before entering politics?,Who is the former Prime Minister of Iceland known for working as cabin crew until 1971?,Who defeated Mehbooba Mufti Sayed in the 2019 Lok Sabha elections?,Against whom did Mehbooba Mufti Sayed lose in the 2019 Lok Sabha elections?,Who won the 2019 Lok Sabha contest against Mehbooba Mufti Sayed?,Who beat Mehbooba Mufti Sayed in the 2019 parliamentary election?,Which candidate defeated Mehbooba Mufti Sayed in 2019?,How many fouls did Inter commit in the 2010 Champions League final?,"How many fouls were committed by Inter in the Bayern vs Inter final on May 23, 2010?",What was Inter's foul count in the 2010 Champions League final?,How many fouls did Inter record during the 2010 Champions League final match?,How many fouls were Inter charged with in the 2010 UCL final?,What year was Lego part gal56 first released?,When did the Lego piece with ID gal56 debut?,In what year did Lego introduce part gal56?,What is the release year of Lego part gal56?,When was the gal56 Lego element first made available?,In which year did Koichi Mizushima receive the Kato Memorial Prize?,When was the Kato Memorial Prize awarded to Koichi Mizushima?,What year did Koichi Mizushima win the Kato Memorial Prize?,In what year was Koichi Mizushima honored with the Kato Memorial Prize?,What is the year Koichi Mizushima received the Kato Memorial Prize?,When did Monash Gallery of Art rebrand as the Museum of Australian Photography?,In which year did MGA become the Museum of Australian Photography?,What year did Melbourne's Monash Gallery of Art rebrand to MAPh?,When was MGA renamed the Museum of Australian Photography?,What year marked the rebranding of MGA to MAPh?,Who requested the FAA establish a flight restriction over Deepwater Horizon operations?,Which organization asked the FAA for a temporary flight restriction over Deepwater Horizon?,Who requested the FAA to implement the Deepwater Horizon flight restriction zone?,Which authority requested the FAA flight restriction over Deepwater Horizon?,Who initiated the request for the FAA TFR over Deepwater Horizon?,What MOBA artwork did Scott Wilson find between two trash cans?,What signature MOBA piece did Scott Wilson discover on the curb?,Which artwork did Scott Wilson discover outside between trash cans?,What famous MOBA work was found by Scott Wilson on the curb?,What MOBA piece did Scott Wilson recover from the curbside?,Who scored all of Spain's conversions against Romania in February 2022?,Which player scored every conversion for Spain vs Romania in the 2022 Rugby Europe Championship?,Who handled all of Spain's conversions in the 2022 match against Romania?,"Which Spanish player scored all conversions against Romania on February 27, 2022?",Who was responsible for all of Spain's conversions in that Romania match?,What is the surname of Marie Hanson's psychiatrist in Ally McBeal Season 1 Episode 20?,What last name does Marie Hanson's psychiatrist have in Ally McBeal S1E20?,Which psychiatrist treats Marie Hanson in Ally McBeal Season 1 Episode 20?,What is the psychiatrist's surname who treats Marie Hanson in Ally McBeal?,"In Ally McBeal S1E20, what is Marie Hanson's psychiatrist's last name?",What is Andrew Tate's kickboxing name?,Under what name did Andrew Tate fight in kickboxing?,What was Andrew Tate's kickboxing alias?,What ring name did Andrew Tate use in kickboxing?,What nickname did Andrew Tate compete under in kickboxing?,What position was John Gilbert Layton appointed to in Quebec from 1969 to 1970?,What role did John Gilbert Layton hold in Quebec between 1969 and 1970?,Which position did John Gilbert Layton occupy in Quebec during 1969–1970?,What appointment did John Gilbert Layton receive in Quebec from 1969 until 1970?,What office was John Gilbert Layton appointed to in Quebec during that period?
Who received the IEEE Frank Rosenblatt Award in 2010?,0.9999999999999999,0.540297140811653,0.507275138460663,0.664458620622985,0.5499037637991936,0.1673761632501552,0.30923599341084085,0.15861615921299982,0.2725339228396989,0.24803856039834132,0.05993723386317126,0.07898606173322806,0.020022996981174043,0.03441473793550215,0.019511186204732904,0.10318383727654992,0.11808379911162592,0.08910391749677773,0.12364631445161543,0.08921858834334083,0.06371003610603104,0.10400347841823901,0.0646250531042433,0.05894150728435442,0.0868116682805025,0.10048990181036566,0.13969771470505235,0.07808980921333841,0.05327742516293877,0.09398808441977105,0.0857760152427476,0.06173373014002538,0.10338246779123544,0.04320555864140401,0.04708040226903125,0.07244966738357045,0.14621741821049294,0.08848256023824466,0.08053473440893565,0.13869011594259426,0.021671813310812565,0.04795157872123413,0.004583346411233852,0.052302902468745985,0.046888288817122314,0.0845636914481884,0.04729015531860138,0.09081167216294811,0.10620280334542687,0.09864779385902199,0.08735601565568385,0.10396847175488715,0.0806137846742718,0.06011811540293991,0.08015186909831612,0.017611245602516604,0.05614025048311023,0.060030627649397775,0.0479613066796018,0.0726389626391077,0.22910176456033085,0.042634036730652296,0.034700657626141065,0.19585686309614178,0.13444530692033674,0.07830443481026193,0.08154748130876177,0.052745598088797654,0.10222307263958849,0.10268644659814724,0.14776851440507463,0.11708367173395601,0.14010416961227523,0.14552621563883883,0.11124760347644011,0.033415855817194924,0.07003793307865855,0.05437581621325573,0.10104271437319823,0.06090687150721342,0.08212028273973854,0.04712725938793491,0.09111360433741278,0.018716332776993597,0.09913961002008853,0.08339185474709897,0.035744728603007515,0.05140291198775804,0.07194739476059882,0.02298639971014399,0.04725451556236699,0.05015919318680932,0.08390297937401026,0.05760153440485989,0.08440601638267223,0.0796710024189253,0.08975267913163923,0.08310263324797712,0.08074327784813612,0.07676579414865614
Who was the 2010 recipient of the IEEE Frank Rosenblatt Award?,0.540297140811653,1.0,0.7446463185094444,0.500122433324449,0.8109672215694493,0.18635140678483875,0.2248750512495203,0.1788411918766302,0.29466948688701844,0.20929017360426105,0.04300876125522173,0.03840031610053368,0.02236179404238745,0.0247987257540608,0.021790200929617573,0.07715876949177387,0.08577713156700717,0.07611008253795457,0.09248360150898555,0.06924093234009021,0.032951303015178166,0.0599838002336285,0.03225931786728297,0.025214587625428705,0.04683272647025544,0.08203683414286615,0.10805829784629903,0.03923077425264828,0.05233914453523166,0.06838546777359131,0.05477385407772387,0.031119061674168808,0.08325867158495762,0.008393662050357534,0.009858808370056385,0.05582979141403824,0.11559314913411331,0.05290212242883526,0.07095530450359719,0.10641781487959139,0.01860651999812889,0.03730083846560546,0.007553033611446534,0.021100798829869875,0.0494599984630915,0.056183328024243945,0.03637672393174715,0.07191072897126091,0.0825849241243482,0.06695636536840835,0.10629549221866055,0.09227919580001814,0.1078447862333565,0.05240904762397318,0.09752942958882325,0.026606311131701928,0.03844223634159398,0.022281136077801387,0.043662543814200774,0.059196233447061986,0.08681302299797078,0.04668971002676398,0.028090376314193668,0.08149490506431933,0.03828281612069798,0.05862255651950636,0.057645019211129675,0.02896450202460471,0.06607868812943032,0.06324041304777371,0.11585784802478893,0.09913762050795681,0.11382265569584368,0.11193951537293303,0.0798734907514165,0.019700455273132352,0.03934813681311287,0.02004844861562554,0.06936153002295774,0.03723413241749291,0.06282539910888799,0.04271958134582625,0.04271467979018623,0.010784705231609617,0.07130799064984143,0.06557016776525078,0.03199697787711438,0.04387065224277891,0.06572322949427817,0.012846984778824181,0.02898317558485449,0.016517764929749747,0.05006129664903595,0.0250004239104238,0.035353666246153284,0.05000819603427725,0.05073491355292233,0.06254730036612692,0.029150975294377227,0.061017798714357994
Which individual won the IEEE Frank Rosenblatt Award in 2010?,0.507275138460663,0.7446463185094444,1.0000000000000002,0.4527395070509851,0.844125749779121,0.242186990889882,0.1929962761467858,0.27329453811469284,0.17509382610771668,0.21804159278071417,0.032955658544867296,0.029939247511836728,0.047351002192323945,0.024696629738737208,0.04614065624760323,0.04602357864578892,0.04497406977918643,0.05354024440481546,0.07278360921583008,0.061216321985840705,0.020393487730104645,0.03336095629335872,0.031514643295482085,0.02344268222530125,0.03472789535806278,0.061859474390887764,0.0666471835787878,0.04042444815753213,0.041694132616767826,0.03607415286769042,0.050701239111984396,0.030078160397687605,0.07418007881736105,0.021568335737532168,0.022283974385407867,0.026626356789261216,0.05685515721181421,0.044308615503963505,0.02182635707894351,0.04741322343283218,0.02772051825355508,0.019005835181159926,0.00806259591579147,0.03488587068260741,0.015492737769365168,0.043988394147021936,0.02672915831543407,0.08612691921087685,0.04837503675234284,0.06347226385011084,0.11392105621244623,0.07256492382057728,0.1072630408457778,0.05108624728433839,0.10452612240320042,0.024089790951027187,0.03265032961056298,0.025787668966173502,0.029302108317139027,0.05231728360832092,0.07967485194301846,0.11199532907989981,0.0645830866751469,0.07133925487402057,0.029269744175568324,0.024481952400945153,0.04289747150100127,0.029856633043061888,0.04565800000631329,0.05110978755867215,0.07378035634027225,0.0751702279233069,0.07472529763264542,0.06258663208101467,0.06645200438881876,0.011822550497988625,0.03168459682564162,0.023523005424422525,0.03794061525684574,0.03685082517904618,0.04393334226232909,0.0344000800965776,0.051549492147336284,0.013914640236586832,0.05992987318105647,0.046667873664214675,0.039639356229955604,0.05979918470025408,0.04247792294802395,0.01881533160117241,0.023417616957855988,0.028175691808377343,0.03806874965024777,0.03074891339242494,0.027060139807514857,0.038379197077741276,0.045968975755575694,0.04293522070962265,0.04166956815262941,0.04276625920281546
Who was honored with the IEEE Frank Rosenblatt Award in the year 2010?,0.664458620622985,0.500122433324449,0.4527395070509851,1.0000000000000002,0.5023969903481118,0.15413731035322437,0.17906296151075018,0.1292920645398714,0.17203624454207958,0.1634973126594511,0.06919343568084084,0.11728146975601306,0.024397511568991212,0.0364362409550434,0.02377388318053881,0.1031423411700573,0.13237016300763377,0.1402353299233605,0.11935992078740791,0.16346052394414917,0.08458996059098502,0.11507130508846436,0.08375772589143901,0.06993223397103004,0.10343570501286442,0.11199268960961903,0.1373415738255947,0.10357911024362507,0.059593831783624235,0.0875883519503097,0.11118939030353314,0.150475977553869,0.13442584922070602,0.1292959208292614,0.13091198110276994,0.061916880798808506,0.15151051858385792,0.07771439930170432,0.06620996439473006,0.14054251229099077,0.01635923482422081,0.06225527248419493,0.004117183104090666,0.11020626293298885,0.07620079877671035,0.09912061434834578,0.04746792782576398,0.10810434117549865,0.10535398330931267,0.11912229741226886,0.10054726088508394,0.1081692164274993,0.08171218256627973,0.05931217747824836,0.10429097329064313,0.035673056939079184,0.09318624449125198,0.06289032690657874,0.07641125932010556,0.09870322475059767,0.2195850932811673,0.05059947974437026,0.047337303758656635,0.259299396443736,0.06891037253442858,0.06819614573698077,0.0810185402402312,0.062021858895099286,0.11060548520717536,0.11954508629461831,0.16091432876323966,0.14670150433166723,0.1460034724241419,0.14428045364649755,0.1417195473477967,0.08778877660914189,0.11312203412199925,0.0522737070069345,0.12417405978331618,0.07671706664184816,0.11085274870674175,0.06573626971732907,0.10954881912506803,0.027841272592053615,0.11525341065033132,0.10853241271874534,0.055438721424859685,0.09003771102669406,0.11118234458537125,0.04189695171901549,0.09985755273274685,0.09255191828643702,0.13716519403640415,0.09183173741778175,0.11315106929807345,0.08413226432456453,0.10298173938153182,0.11153043928479434,0.08425429115590408,0.07733140708524776
Who earned the IEEE Frank Rosenblatt Award in 2010?,0.5499037637991936,0.8109672215694493,0.844125749779121,0.5023969903481118,1.0,0.2434270533891719,0.1910811804450136,0.16403274498268344,0.17385826543906222,0.26582704561579334,0.03437342271540615,0.031227244605185285,0.02676379758034325,0.02575908754788632,0.026079684206456816,0.04800352939431186,0.046908870282397,0.042546556370252044,0.05358543537561239,0.04776881151139276,0.021270822837115247,0.03479615651741867,0.03287041447665321,0.024451194765723133,0.036221901787636984,0.05168893524675924,0.06951436915836551,0.04216352231784748,0.04348782905482475,0.04417309675601225,0.056874728986762255,0.03137213357287102,0.07333219200599657,0.02249621322434356,0.02324263890178596,0.03803008619697816,0.06335346346266792,0.045568287947484604,0.03308732970494599,0.06344353027337764,0.008018370924857134,0.029291165581067848,0.008409451664262694,0.03071389622846043,0.03442696161760578,0.05255690627778627,0.02787905622800925,0.05481960041736492,0.05458967877312246,0.0656693662736264,0.11882198063330275,0.07568669269345932,0.11187753507374627,0.05328399584118837,0.10902287342478474,0.025126142339352175,0.0340549584215794,0.026897063671552607,0.030562695455360805,0.041103928300836166,0.07475445440988505,0.116813408033504,0.025158164817074585,0.10312995086870339,0.030528938996890513,0.025535174714547006,0.03911071356320227,0.031141076032533643,0.04762222343153431,0.0533085488265098,0.0765665583377419,0.07259069446695168,0.0818383403322987,0.061364806992600884,0.059154167907265645,0.01233116083201107,0.0330476794682235,0.015411369947662266,0.039572834040946886,0.03843616080577968,0.06879684975972417,0.03507687736216953,0.05330911193231095,0.010409514654316969,0.054331223495627565,0.038553051757760304,0.021094565641552217,0.023521803748871403,0.04587351091400546,0.01962477386932288,0.02442505118154326,0.029387820107123902,0.039706480821598944,0.026611566550948824,0.028224276661786334,0.040030283808015266,0.036249747674435194,0.039363110327421444,0.0434622078186884,0.04460607890853251
Who was awarded the Oceanography Society's Jerlov Award in 2018?,0.1673761632501552,0.18635140678483875,0.242186990889882,0.15413731035322437,0.2434270533891719,1.0000000000000002,0.6220056444476705,0.6279016479052255,0.5811124956347626,0.7026349704568473,0.03456377070142849,0.07402486744145621,0.028039108680825833,0.034087831731282964,0.027322396891969067,0.06259876009359511,0.08444178373104781,0.0505849548918783,0.07143997415184972,0.06618388257591691,0.02976104365896496,0.05186826669796087,0.045037262371947204,0.033565605469053544,0.047982312355105985,0.08008493995951149,0.08151414925562363,0.05236772899739587,0.04950194457722251,0.07144144689679198,0.04799378250520072,0.04174610050109237,0.06268897348748205,0.02640068147772351,0.034193915622127126,0.037645789946783546,0.08584199230948848,0.050924465274438516,0.03564161497766252,0.07481100885733313,0.006447342331215788,0.04305269557836766,0.00676179914915572,0.0294915152463465,0.03109077102176545,0.07427032716248219,0.02827397446460104,0.06972647352332406,0.07270122974335665,0.07116642304444712,0.028183136690078076,0.04110557215513608,0.03833632741476478,0.026374003050584235,0.025858906977473967,0.029597723217477497,0.05949520934610118,0.033522079014586245,0.03329617114048182,0.05558849529753671,0.10603776354476724,0.21373952825909176,0.02535518518787199,0.10966702735568276,0.03199182443898129,0.02675876900175627,0.041409603090175905,0.0671364736670505,0.08729914344335088,0.10600089178087578,0.09654273403243965,0.12377931375840183,0.10243343674049882,0.08211734496818213,0.08448386121065662,0.016162739745369244,0.0424062900605509,0.026145688117221545,0.04943141602626416,0.05485684601509323,0.08447265437744274,0.0355663358972571,0.0543985651484859,0.011838993088326876,0.055974276692682734,0.05185918748805806,0.035371347917667176,0.04863064421429486,0.05732648040932861,0.017758791322752314,0.02832530414058815,0.033248546619433855,0.050126872905141014,0.04007422524738054,0.043943044868334134,0.06528681776193357,0.05220609621391031,0.0506078966625118,0.04873464647923827,0.04754312525468787
Who received the Jerlov Award from the Oceanography Society in 2018?,0.30923599341084085,0.2248750512495203,0.1929962761467858,0.17906296151075018,0.1910811804450136,0.6220056444476705,1.0000000000000002,0.6581419343587586,0.7991555920965738,0.9066432646437028,0.048208747979133576,0.044814099632363394,0.019492022198559937,0.03814297117231655,0.018993783746782084,0.0762267191322912,0.08342420574939728,0.07286498326748954,0.10080790507593491,0.06882400019303064,0.04038162628484976,0.07158520504327492,0.041162220641089,0.033818153673002685,0.05022543217269832,0.08606494368115669,0.12237872543717718,0.08082810710532018,0.04885925060096433,0.09456833785324104,0.0708823305547829,0.03727498165432339,0.07760305609173898,0.01820369856492606,0.03887849203449513,0.056468414966383065,0.12187539692565097,0.06956582152286674,0.067085158095001,0.10396289807887295,0.018542791244207133,0.053058776335045445,0.007527163893711297,0.03228244874851529,0.04929059418591651,0.08024489851730533,0.04196757336598514,0.08943468010607006,0.10030609162463107,0.0793850986935522,0.031161068621685207,0.0589225010218287,0.0347869283180125,0.03162721433886099,0.028591252409832752,0.019273656502906043,0.055636057990164786,0.027816656950791,0.04116451239060609,0.05434070211195717,0.1318236760908461,0.0693234553079039,0.030962875738133406,0.10294583076899319,0.11416999999544983,0.06082577038456509,0.06278534287750448,0.0641923996428883,0.08750209137346085,0.09883870717358115,0.12470601906407477,0.09139278272852099,0.10850396794217389,0.11460681473142068,0.09443752161868654,0.022825226455152843,0.050439409346973565,0.023579997405605478,0.07269675310119972,0.05599658244576068,0.07174856547947982,0.04325349707608949,0.06194532241322878,0.012367120974913623,0.08305784801022398,0.07157141714030094,0.03681524089514846,0.051967820708696516,0.07084591818060705,0.017387483162363167,0.033148406776150184,0.028895810803122767,0.04496199775929318,0.03550183843191974,0.04483012034303654,0.07569408396480792,0.06025153203969043,0.07743820994500121,0.07633913966988878,0.06533962241185064
Which scientist won the Oceanography Society Jerlov Award in 2018?,0.15861615921299982,0.1788411918766302,0.27329453811469284,0.1292920645398714,0.16403274498268344,0.6279016479052255,0.6581419343587586,1.0,0.6229374125188218,0.6869117071047054,0.025922831815781252,0.02182929097803108,0.04052910036696998,0.015844772805959098,0.03949313006008822,0.03461556630908851,0.037330580601114244,0.07225873062760396,0.06436592618259539,0.03796684545138338,0.011723479215260804,0.02782630435006588,0.01850758057176671,0.02050720906924495,0.025237214255207287,0.05313731788480694,0.0525456274675383,0.021506586205149197,0.034316383761060845,0.053110103696175484,0.023371359173531253,0.01745515436409452,0.04298278195073472,0.010500982258188997,0.007880734913391653,0.029920800342395866,0.053647983285497386,0.037658618775266314,0.029929708670230495,0.05545169893506426,0.026391748320075608,0.012269953920382617,0.007676119193361356,0.021737006963944174,0.014750100710890474,0.03361588410078592,0.01961936317224977,0.10717654007650938,0.041900673566080696,0.05047092026458642,0.02108925127406209,0.029608051563754036,0.026185805930848786,0.029403050752681112,0.01935004584186456,0.019655063540175585,0.039876257881238615,0.016444075686708144,0.024070111590739077,0.04574588887130468,0.1098816931635161,0.08009803517486086,0.09698290665439699,0.10203707687548429,0.02493569954222126,0.02085684813694062,0.036270347453613086,0.060259477951116636,0.06180757315638362,0.09035317300691784,0.06613120675796182,0.04604145904264709,0.06010462023547222,0.06431951654153761,0.04487456854125853,0.00800042390447942,0.02213053808823234,0.018723980222977395,0.03996826276744088,0.02082590935693157,0.02587350879682006,0.029044128697678986,0.02931809696058471,0.011596248899142871,0.03234730791293092,0.03808183579196399,0.03271388982953853,0.05692019830771506,0.034988140315201276,0.013238204459218776,0.03178536236192091,0.014144413741104662,0.030286474804362758,0.021524339652902676,0.0202828475558569,0.023310843828187374,0.03388958947048769,0.03151919095892165,0.02718760742682315,0.027765149985723374
Who was the 2018 recipient of the Jerlov Award in oceanography?,0.2725339228396989,0.29466948688701844,0.17509382610771668,0.17203624454207958,0.17385826543906222,0.5811124956347626,0.7991555920965738,0.6229374125188218,1.0,0.8134837925271081,0.049120180603456604,0.04871800232057926,0.02678438134551568,0.03383975456086849,0.026099741826974436,0.08637843461284754,0.08961356977421477,0.0752027189248193,0.09855637094181684,0.0715930428739045,0.04220549226734009,0.07354727044628886,0.04129154200552543,0.03502079273162295,0.052897151036594044,0.08223537363450487,0.1305565524484975,0.06067645582948758,0.05381225500629268,0.09971848163829619,0.07759219566813116,0.04316471796687688,0.0626389595690341,0.0238711605983606,0.03937435827961686,0.06322380935926139,0.12074361361731978,0.07399239895295555,0.07123608026037904,0.1095701242499129,0.02078851123788834,0.04130946000987119,0.006459214130320068,0.03707331631814683,0.04696792369523256,0.06416395250107501,0.040628715663688246,0.07840069446154055,0.08555600998171936,0.07602278949985367,0.031418968565311844,0.06053072429728884,0.04052922899693116,0.03075899597148998,0.028827883652304955,0.02827324914782533,0.06422739574652286,0.03251493174150449,0.048220261486757274,0.059033460614033584,0.10444877996908467,0.09151651765214405,0.029117392464821906,0.0980284214818144,0.03767146561800328,0.06563346809025328,0.06963283601377858,0.0847348687641844,0.10343099363843611,0.11899481449179472,0.12440126208373033,0.08099513865004776,0.10341206410263915,0.11414740621285775,0.08911902821346318,0.02205897969904884,0.04987412875253071,0.027582570669836295,0.07704085153474866,0.047470701234570256,0.06955179997048057,0.04492158824713765,0.06395178860178002,0.012002081959706047,0.08217355001167959,0.07459295045751309,0.03582060911577901,0.04898783507321265,0.06518960125506894,0.018854610844593514,0.029893225806857094,0.03129758229648442,0.05066682291080594,0.03287398731573234,0.03926185929169343,0.061389209380521656,0.06604497504877618,0.08096098606133517,0.06149909310460645,0.07630682634040933
Who earned the Jerlov Award from the Oceanography Society in 2018?,0.24803856039834132,0.20929017360426105,0.21804159278071417,0.1634973126594511,0.26582704561579334,0.7026349704568473,0.9066432646437028,0.6869117071047054,0.8134837925271081,1.0000000000000002,0.03962662107147716,0.03769281887952375,0.01907176579668602,0.03531603560851212,0.0185842695807258,0.06617476799879365,0.0701489542882793,0.06256842766944516,0.08413406848292611,0.057145888512979276,0.03569886099424531,0.060277427780666665,0.03504585511141994,0.02904745042133041,0.04199132435466482,0.0724636180477786,0.10116984894834082,0.05697261876004853,0.04036538939516907,0.09369278180542889,0.06610818407794408,0.03375167599657786,0.06843572250843774,0.01710250303688001,0.03652396585306128,0.051080759498935126,0.10359772354537207,0.06256243262053345,0.05934464720918139,0.08939864910294597,0.018143000670935296,0.049028210680998593,0.007364874995101276,0.028428862004569413,0.04451478268470491,0.0690159032962479,0.03468311229012633,0.0761033987011786,0.08302023130195604,0.06404887545258156,0.025361683160400744,0.04928572392120189,0.02958047759004902,0.024599799547313166,0.02327013535962643,0.018858108159570817,0.0586686547088128,0.02451180813111102,0.03674761112989583,0.044425714591531607,0.0991816206564444,0.15368087372409178,0.024711875911618532,0.11811504320265792,0.032032963318358205,0.05273232585740868,0.05411668747530661,0.08206566555582004,0.09024303164872022,0.1098329955736441,0.10138148639766702,0.0732431793202048,0.08952474706181526,0.09180057339166442,0.07907176384768191,0.019385091545131197,0.04367619362552412,0.021378818702184044,0.06248060794434292,0.05007859017580122,0.075985826633889,0.03719342455985236,0.053785891798084504,0.009816270634045717,0.0692393834962273,0.058446101297417466,0.0337044628199492,0.047958789557088044,0.060764422696204565,0.014857017744583223,0.02608695351336386,0.025375977055848487,0.03776305921408091,0.030684102235671577,0.03813311254650416,0.06969163571358308,0.053536334809504676,0.06772482914382663,0.05562483750830589,0.05920566186970092
