question,What is the first step an experienced engineer should take when investigating a reported software bug?,"When a bug is reported, what should be done first before attempting a fix?",What is the initial action a senior engineer takes to debug an issue?,"Before changing code to fix a bug, what should an engineer do first?",What is the most important first step in a professional debugging process?,What is the primary focus of an effective code review?,What should a reviewer prioritize when reviewing production code?,"During a code review, what matters more than style preferences?",What is the main goal of professional code review?,What should engineers primarily evaluate in a code review?,What is the main goal of a post-incident review in a production outage?,"After a system outage, what should a postmortem primarily focus on?",What is the purpose of an effective incident postmortem?,"In SRE practice, what is the key objective of post-incident analysis?",What should teams aim to achieve with a production incident review?,What security principle limits user access to only what is necessary?,Which principle reduces risk by minimizing granted permissions?,What access control concept restricts permissions to the minimum required?,What core security principle helps prevent damage from compromised accounts?,What principle ensures users have only the permissions they need?,What is the most critical concern when building a data pipeline for production use?,What should experienced data engineers prioritize over performance optimizations?,What is the primary responsibility when designing a reliable data pipeline?,What factor matters most for production data pipelines?,What must be ensured before scaling a data pipeline?,What common issue causes deployed machine learning models to degrade over time?,Why might a model perform well in training but poorly in production months later?,What phenomenon occurs when real-world data changes after model deployment?,What is a major risk to long-term ML model performance in production?,What issue arises when production data no longer matches training data?,What should primarily drive product feature prioritization?,What is the most important factor when deciding what features to build next?,What should product decisions be grounded in above all else?,What guides effective feature prioritization in product management?,What should a product manager optimize for when planning a roadmap?,What should guide design decisions more than aesthetic preference?,What is the most important consideration in user experience design?,What should designers prioritize when evaluating design options?,What is the foundation of good UX design?,What should drive interface design decisions?,What is the most critical property a transactional database must maintain?,What must never be compromised in a production database system?,What is the primary concern when designing database transactions?,What property ensures data remains accurate and consistent?,What is the top priority in database system design?,What characteristic allows cloud systems to remain available despite failures?,What design principle helps systems survive component failures?,What property ensures a distributed system continues operating when parts fail?,What is a key goal of resilient cloud architecture?,What capability allows services to withstand infrastructure failures?,What skill is most critical for effective technical leadership?,What ability most strongly impacts a tech lead’s success?,What distinguishes strong technical leaders from individual contributors?,What is the most important non-technical skill for a tech lead?,What capability enables teams to align and execute effectively?,What must be preserved when evolving a public API?,What is the biggest risk when changing an existing API?,What should API designers avoid breaking?,What principle protects existing API consumers?,What constraint is most important when releasing new API versions?,What is the primary purpose of automated testing?,Why is test automation valuable in software development?,What should automated tests aim to achieve?,What problem does automated testing solve best?,What is the main benefit of having automated tests?,What is the top priority during a live production incident?,"During an outage, what should teams focus on first?",What matters most while actively handling an incident?,What is the immediate goal in incident response?,What should take precedence during a system outage?,What security strategy uses multiple layers of protection?,What approach reduces risk even if one security control fails?,What principle assumes breaches will happen and plans accordingly?,What strategy improves security by layering controls?,What concept involves overlapping security mechanisms?,What is the most important step before building a data science model?,What should a data scientist clarify before selecting algorithms?,What step most strongly determines project success in data science?,What should be defined clearly before analyzing data?,What foundational step precedes all modeling work?,What is the core goal of agile development practices?,What should agile teams focus on delivering frequently?,What distinguishes agile development from traditional methods?,What is the main purpose of short development iterations?,What outcome should each sprint aim to achieve?,What must be considered when designing systems expected to grow?,What challenge arises when systems scale to large user bases?,What consideration dominates large-scale system design?,What issue becomes critical as system usage increases?,What factor complicates designing distributed systems?,What is the most important quality of good technical documentation?,What should technical documentation prioritize above completeness?,What makes documentation useful to engineers?,What property of documentation reduces misuse and errors?,What should documentation optimize for?,What trait best predicts long-term success in technical roles?,What should interviewers value more than familiarity with specific tools?,What quality matters most in rapidly changing technical fields?,What attribute allows engineers to adapt over time?,What hiring signal correlates most with future growth?
What is the first step an experienced engineer should take when investigating a reported software bug?,1.0,0.45046073194003466,0.38589878905965125,0.4848608350506495,0.2617691259714843,0.1289424026273434,0.1455196970090273,0.09195377420700969,0.1296312590325066,0.14508774884124617,0.1089811470107219,0.14298426719767732,0.16583417223498495,0.14399384370302895,0.09799916071952178,0.09108736660730309,0.09240596489634305,0.11381642591905368,0.043377469660512945,0.10178134156284936,0.08810273768652199,0.11161218180728033,0.10427962944264874,0.05404582245576142,0.047891441531714096,0.0855047298885164,0.072317113553289,0.10436258519382861,0.07860307289625658,0.07925449870058042,0.10176085521547795,0.09190909406282119,0.11059217024480127,0.09960344401886408,0.08931588146177913,0.1417066169410955,0.11032159456555606,0.1481436329573365,0.10175468297046347,0.11119650096335283,0.08243662992839451,0.08041358290424948,0.10126851575012422,0.052257121744749876,0.08198853671458775,0.05584832748717329,0.11442073861206506,0.10742271661741135,0.04321263173421989,0.09039208774844856,0.08646571971312153,0.07919367458893353,0.05099523587050135,0.07710615239978186,0.09594730598789894,0.08582229451533123,0.08233968129177151,0.08334563422902778,0.10491560665823103,0.09922631796062453,0.11026323377503536,0.1367701555396978,0.0986215864547243,0.08155460950370899,0.07927400865306362,0.13255474964883338,0.18232637426134188,0.18484747428746473,0.13208722046459115,0.13504219879223064,0.05121943874060621,0.08218474679112876,0.08692951892575794,0.06111229385069475,0.07013271512476747,0.16199763225958444,0.08794213009907276,0.09661863388040122,0.11901982646012918,0.11471762794687021,0.09734125020312386,0.15007654969575512,0.07811981008271822,0.06983085705177848,0.10507093552322275,0.05678273828340595,0.09662210654017549,0.09375194233268719,0.09214008672564203,0.08564254548494901,0.10538151569561044,0.16111873836039725,0.14418733574348033,0.09973061600335946,0.14689046484417984,0.06700972918631161,0.11537945749916273,0.07668599391423084,0.06502402062658737,0.06813072470320543
"When a bug is reported, what should be done first before attempting a fix?",0.45046073194003466,1.0000000000000004,0.27828906554952426,0.42129891717184,0.36136526000726477,0.1401665165804114,0.1540248061100275,0.11313257968705094,0.14899577294926228,0.17709562548891083,0.15662475003587117,0.11645045068491514,0.12660938930256888,0.13763493680680858,0.1295289306463232,0.0802996272602298,0.11230998247687751,0.10546341868148253,0.03872002092578947,0.09978133613342334,0.10284082844654793,0.1038130331736364,0.1088863615206356,0.07949049390821059,0.07689808625360461,0.1405075843259444,0.09154135327473002,0.10386101298098746,0.09555596217899623,0.10414776277560181,0.11049948475190871,0.09080704278202097,0.1233408439189801,0.11725680130620415,0.08856820302202789,0.13910685890265465,0.12265514069478062,0.1458152183860294,0.11517142777610365,0.11530758708803814,0.0875774065383099,0.09523070267117387,0.10901041763262227,0.06770791700021372,0.07766148178755032,0.07540559364285013,0.09028636977289943,0.09519788176983383,0.056209975941344276,0.10408867993671393,0.08969535455484325,0.08767286135761443,0.07100110868593244,0.09571765749014458,0.13169490486867977,0.12399758100832502,0.10053490488651351,0.09426706032422272,0.08980984733542462,0.09258573954512025,0.10471354799654672,0.12922568671671833,0.10766972183143333,0.07953570749433654,0.08709714999003879,0.13441915601879248,0.17013904930873164,0.16398705057075702,0.14127945910071038,0.13975437251025968,0.07823356173594435,0.08054204681579989,0.09456123023759375,0.06942208397874688,0.08632847222886826,0.17069250731005955,0.1138056577879771,0.10348775301235977,0.14988559190874667,0.0997262274543635,0.056941093388977064,0.14931487485162345,0.07620081957927408,0.11410694258310598,0.11593125446336798,0.08663867354314395,0.10941498167982144,0.09894361077281948,0.09926271097873182,0.08203021015190808,0.0975522039738749,0.14212733240519085,0.14875777704221396,0.122184736566401,0.12792782296562746,0.08081872882298963,0.12520619313855066,0.09499814099583727,0.08388389481637885,0.09183571079382848
What is the initial action a senior engineer takes to debug an issue?,0.38589878905965125,0.27828906554952426,1.0000000000000004,0.2736333696768548,0.41041364015688925,0.1759024559932316,0.1506645252469897,0.1503794925993452,0.1490802671377681,0.15990443932194526,0.15830394236568512,0.12944554887430676,0.16286277231186505,0.153451008933015,0.13490151153983468,0.10724622217529854,0.1235011999509157,0.1316860613667932,0.0669398135171174,0.11924216287808885,0.13417119999892976,0.11664668770906891,0.1293449530872023,0.120864893947346,0.07644316574938176,0.16613795621126512,0.08021145355988996,0.11401300398367659,0.09299975890809493,0.11424049908022402,0.11248927483087606,0.10244411235646554,0.13044197021030887,0.12562115493265893,0.10577168856252472,0.12762336455014237,0.14014052150397216,0.14406851216323738,0.13187952123222593,0.1029528883383906,0.0999138654867078,0.10972964898630486,0.10272728418045564,0.07675865747858056,0.13089044623985513,0.084052002851732,0.08049251039966798,0.15532127290656927,0.06704878358634485,0.123341359687502,0.1193662229801322,0.10638157295305195,0.10873018639657726,0.09864363764061787,0.12836932720407698,0.11228370204349608,0.08582063752144989,0.09879893937345598,0.08939578158188824,0.08240212691793859,0.09936986412028383,0.11946475741574483,0.12325033287321879,0.09152180141169597,0.07204359020328528,0.15744610960606412,0.17582640586127216,0.1551789919593119,0.16306649910389603,0.17167000042910396,0.08322242776856827,0.08054895335081816,0.09659626289214557,0.08346103537039466,0.10387881323827558,0.18945542156816497,0.09330088233635879,0.12437690166371258,0.14309871187949175,0.14637485834074893,0.06664326191634855,0.14209786949907457,0.07524798854731497,0.11177620853753127,0.11919738105015679,0.08092067756117084,0.13726708407618737,0.15155595159167695,0.178445176199933,0.1192381052783216,0.1291232449567284,0.1737407955996447,0.1427731364355473,0.16962913223065756,0.1761180486770471,0.09952731725851757,0.11107008326569326,0.11940564399715987,0.1056235135869432,0.08678391948122012
"Before changing code to fix a bug, what should an engineer do first?",0.4848608350506495,0.42129891717184,0.2736333696768548,1.0000000000000002,0.36050121899812326,0.20369748952647956,0.18695938751347538,0.18806851339475558,0.18469370395439363,0.23772799100170003,0.09792984300748367,0.10304237141648911,0.11561643701859946,0.10792399371847147,0.09603116001633302,0.06609339882991558,0.08109721774528873,0.08351366443979888,0.043402699384091685,0.08741628958915303,0.06368389955117451,0.09477927853897708,0.07410651996987186,0.056343960366985565,0.052957451418328784,0.09067259789349097,0.07177621188214363,0.07949668232532105,0.07127517238322736,0.06132995551699638,0.0720434579748983,0.06688207476583034,0.09666167271999832,0.06730190571058164,0.06480145353163462,0.10816372983156555,0.07557508794795807,0.11382572695106155,0.08074472837423918,0.09133717332760746,0.08761985515308733,0.06520143625234393,0.09897573352883185,0.0511411245231715,0.07034486758069679,0.04668777817257232,0.049991812373873734,0.09358189119612256,0.04051400252108399,0.07794860874401328,0.06680797530925306,0.06884891806465739,0.07006272556177522,0.06608572508569074,0.08933239538425244,0.11629679234875502,0.07082112003268273,0.08665192865114892,0.10931154288032172,0.06881499137704952,0.07770658712920801,0.13581662973443773,0.09498268232128694,0.0778418995655792,0.08107046931303394,0.09331120117897927,0.12859234568620942,0.1552429979257029,0.09378595151646342,0.09156584006785756,0.041242201288383525,0.04133784169775299,0.05970952678978988,0.03834847387818637,0.04888499973225256,0.17032518314641168,0.09377443756062707,0.07880686566621017,0.14641436659866575,0.1994053741095335,0.050759911832049746,0.1086519594405546,0.051426017583908155,0.07749415035514795,0.07860731948862003,0.040119789294905346,0.062373553271920484,0.07655077443496894,0.07045089258248355,0.07206801924257591,0.10319959704155243,0.17709686921270915,0.18773495603588256,0.1382967961728111,0.18104744792971056,0.057155823468742074,0.12374736546896045,0.0887215651777182,0.07208454971235617,0.05395137435521232
What is the most important first step in a professional debugging process?,0.2617691259714843,0.36136526000726477,0.41041364015688925,0.36050121899812326,1.0000000000000004,0.18461366590131037,0.17097203669780306,0.1373093049451008,0.23126516240464645,0.19559425069800832,0.17790089796123815,0.1431833691118514,0.13939410736991598,0.17398796799444327,0.13239043981850776,0.11153415549917246,0.13044088838628998,0.12109249956706895,0.04009662645047764,0.11164861823582017,0.11372872790987884,0.08793271259173702,0.12121416047432326,0.09019573067122155,0.0530505951825207,0.17744047796421517,0.10173531146002998,0.14458396136004129,0.10971700329482416,0.1304341473387039,0.10697256461582993,0.1084414533208794,0.11419929434468194,0.1254557166240509,0.07850644287080101,0.10934302227677808,0.14837127533758976,0.12771099534121957,0.11141278882589477,0.08549562910985448,0.0959925406729975,0.07155423883516482,0.10135856397457481,0.04522180750936736,0.07528773409899502,0.06611696803266776,0.07688582748096474,0.09610474075372948,0.06392337208421461,0.11229096374660313,0.10768712467935815,0.09487512921541214,0.06219289685447156,0.10131960259410447,0.10993848992919704,0.10879918867685437,0.09448595062783177,0.08340870696950604,0.10557741339930732,0.10210628255576903,0.12627163997385235,0.12632027790496386,0.07263305100243994,0.09174552919631045,0.07344743322152388,0.1408841298326113,0.1697456974532245,0.21494787489864411,0.1801150635428525,0.12050886062803408,0.051476811687448124,0.05489268860771993,0.0867590779229043,0.06633092047639777,0.06428920120318778,0.26496895927588404,0.13388186652674552,0.11022799819798482,0.2057279315751137,0.15493035022745727,0.08395890429159424,0.1371674817171365,0.0802515365429454,0.09422165251476142,0.10869619689864103,0.054241858089806486,0.0890023756701945,0.09216528029573744,0.10779411255062032,0.09020215674449,0.10204551471410972,0.1289950810550385,0.12256262705681167,0.12012901679975747,0.10596841921670089,0.08875548354944088,0.13531920830541197,0.0972298496030185,0.09323809833806261,0.08711041971279582
What is the primary focus of an effective code review?,0.1289424026273434,0.1401665165804114,0.1759024559932316,0.20369748952647956,0.18461366590131037,1.0000000000000004,0.3765637654720717,0.37691000955421167,0.4872503590635403,0.4501335953341705,0.18065563320560174,0.11895673287100188,0.2794305584244113,0.15297603060851592,0.19315838541670285,0.11721130975032101,0.09423343474414346,0.13226456475754814,0.09989974536064704,0.11670723159499488,0.1326199613921384,0.19627291678012632,0.17727356892297036,0.12339270540355149,0.08882789355657686,0.10392218855807075,0.09008267623133592,0.09243793971082644,0.1115412068152317,0.06934888496521968,0.12100002642310904,0.10217670758347858,0.1406360358184248,0.18518522708414303,0.1301786933224264,0.18860812644051803,0.17952165361806344,0.22753596622773542,0.17413242994158457,0.16495865923424424,0.10049514510741993,0.10991995224823337,0.12085686648008526,0.08651406656427967,0.1076655083613811,0.08407127785314814,0.07250737722434504,0.08623371982713482,0.10609843911609063,0.10431798453222041,0.1464481170322467,0.12009247591480027,0.11077702202607062,0.11508892568108618,0.14731728871808272,0.12904368720258236,0.1551294785800671,0.1103000424965835,0.12449853068863537,0.13302013769001664,0.1441354912059479,0.1375482364472547,0.14511199372157246,0.12626181620659696,0.11347941129639592,0.12022314972540962,0.18042112013204567,0.19328089609583865,0.17544214412063427,0.12340538158942078,0.11090102277350711,0.08397066217607989,0.10915061675319934,0.10880020359525679,0.10703576986342393,0.143835660247866,0.09119574881000402,0.16759302115359717,0.14775796492491064,0.0892396126309726,0.10381984940625769,0.18059122772644393,0.10141800498062395,0.1542066897301247,0.16469079753737803,0.0943742757684919,0.11361786786781283,0.11134144028830162,0.09261932438759674,0.10552399772695095,0.12476895887666609,0.18400242848719517,0.21790291997275307,0.13965146752939825,0.18074737314589165,0.11517720203792889,0.12566897046031733,0.13333133650877796,0.12368911982818807,0.1089555915590906
What should a reviewer prioritize when reviewing production code?,0.1455196970090273,0.1540248061100275,0.1506645252469897,0.18695938751347538,0.17097203669780306,0.3765637654720717,0.9999999999999997,0.47073220655659787,0.3319233023058498,0.5303301554057983,0.10769886974646567,0.09581732221775227,0.09923994907048479,0.09637191223986157,0.12110944115892068,0.08583569302535418,0.0639366507732213,0.08664692384929408,0.04737335633133685,0.089692122918139,0.19681521148568032,0.20575547109648165,0.16743816529566374,0.1045285351092575,0.10368844459344008,0.08692752035518213,0.08494770963295256,0.11135737277900748,0.11913985700258799,0.09208209826676303,0.10194592496096148,0.07420640577351004,0.10419580204536753,0.12041192495821845,0.12494862951539235,0.13887090654482936,0.10647926684424651,0.19240484743907232,0.1245519512754113,0.12386305655624266,0.07453841254026582,0.1491526382836901,0.08900604355864573,0.07983941075016546,0.09661585611615138,0.06469805609824658,0.06614179229276144,0.12522664214476562,0.07455867394032112,0.11020705210565288,0.09561926030198219,0.07313125047642947,0.057636476834559976,0.07373693146548613,0.09912301931032916,0.11445898342367787,0.0894543020468474,0.10686672484607423,0.1033895353475753,0.0881723291708137,0.13539180246530333,0.1426921635870907,0.17709080108680772,0.13110449406431302,0.07321430859340253,0.12910109843706663,0.1597194493698799,0.1572105969549747,0.11003600711013461,0.13986506423287604,0.10254739481584083,0.0654410356355074,0.06331452910080622,0.09790982074770231,0.06592003629462348,0.10823765690220458,0.12944371364992988,0.10160022325751884,0.10623371220322181,0.07699289120588453,0.05718275021910804,0.13791178800362705,0.062029707790955346,0.09519254648471927,0.10697921463761097,0.09716404944879735,0.14934175397231303,0.1603415820583589,0.13904474560856822,0.09131987829729182,0.08079785488052162,0.14705571597642708,0.17466174394512163,0.11365310611096566,0.1390010968655709,0.06781076845749336,0.10406667250650718,0.09487071475451009,0.08003087057825375,0.08553297623919273
"During a code review, what matters more than style preferences?",0.09195377420700969,0.11313257968705094,0.1503794925993452,0.18806851339475558,0.1373093049451008,0.37691000955421167,0.47073220655659787,0.9999999999999998,0.39322676090919445,0.4384157716316979,0.11075311906139979,0.09732052349715006,0.12736201577797304,0.11988033834105197,0.123079046669594,0.10225835569195625,0.10794151899110913,0.09695583504137499,0.044923453259540114,0.09559277862242149,0.15801536123089438,0.19991053661374922,0.1897862492417713,0.16771319608762494,0.12051622191919242,0.1098803867917168,0.08724718271059359,0.10663348697224083,0.10069624018134034,0.08178433668619171,0.12692258682269672,0.10610101017915331,0.11763556225045188,0.1171671512082259,0.08473689675535798,0.15612842186487108,0.13605227186170304,0.19807941995854683,0.131100276709681,0.13583046396061385,0.10706875753653687,0.15197856285549474,0.10504121777129785,0.15383129370106463,0.15217121943002324,0.07430638823108247,0.07662373678102721,0.16233419392378043,0.10994537171611354,0.1056302086406265,0.09049450104215867,0.08104099018377661,0.07515031362087335,0.07683713587328511,0.11620774012933112,0.12161898129693859,0.12355589753883929,0.10800387470641996,0.10295463889155282,0.1139414365527602,0.14318189771982825,0.17199247904909834,0.17811235591378355,0.13524130859684647,0.08972385289761356,0.10881069334607951,0.15272453029948346,0.13741881531081945,0.12001264569190363,0.1499775977889035,0.10932257536125531,0.08792433212917139,0.0923636405754938,0.0956448501719995,0.08226527743556214,0.11908988501287567,0.12801693211135023,0.0991308858702511,0.10286382486254982,0.08452279846465523,0.08288934890889417,0.12927403604571802,0.0545843392799421,0.1078608554826287,0.0971190686267207,0.10305376795593918,0.17083284035966464,0.19317002722420307,0.15142135167902238,0.11982952755621211,0.11435690829648985,0.12223491645313835,0.185487374909628,0.13990531387934338,0.1521147839995615,0.07220203270378937,0.09845901922401595,0.12434327634599743,0.08797546140964844,0.10427341329171985
What is the main goal of professional code review?,0.1296312590325066,0.14899577294926228,0.1490802671377681,0.18469370395439363,0.23126516240464645,0.4872503590635403,0.3319233023058498,0.39322676090919445,1.0,0.40830255533777976,0.24451186287425572,0.1040901629305631,0.1722597175084953,0.17484141314468452,0.19002057301284106,0.09834412044996352,0.11402349775288585,0.11563048639047771,0.049336919128202227,0.10201038337919362,0.11479334324870319,0.16266539317885897,0.13983129446874756,0.09741238174565613,0.08827984636488989,0.08111085584625825,0.06254984055737738,0.08980588374053414,0.10008319243253784,0.06022212695675626,0.11811163086830696,0.09081336556073716,0.14861855277318115,0.14137128511677874,0.11199349814168805,0.11629052201006983,0.13741311449643495,0.12525340836020543,0.13567457250338905,0.10819819943989795,0.09529084868298772,0.07292532228574657,0.0900909687696487,0.07967652477610898,0.0808743542973997,0.0681785243355037,0.08118908412691334,0.08422831162991821,0.1258764556469586,0.08880137723347639,0.08863411749303078,0.10735477084997644,0.05674312926550515,0.09000042376476676,0.11422104291125648,0.10640992056317818,0.10804415732849242,0.09052103543654318,0.1000043084987239,0.10196098429417791,0.15257798860983804,0.20013607198878186,0.11704679648662093,0.12627929735283666,0.2348751783151583,0.11146088798160486,0.12661283149834135,0.1340790709691767,0.18402213199459722,0.1140865219309455,0.06978406459361561,0.05949752494219738,0.10692501047147222,0.07333330182309267,0.06432451046374614,0.15637716946533772,0.09501846561383456,0.13334325612031067,0.14483905862499577,0.09242241050486703,0.21718062692959691,0.14847940126126213,0.09624229032409191,0.21537519456754503,0.1342749907016936,0.0739082141944601,0.1093209842952642,0.09632774844789453,0.09217613191871471,0.08845698819840288,0.11126397119401926,0.12531151615919559,0.1820251440276062,0.1081067293528087,0.11801586074749894,0.09906623820811856,0.08693122525906383,0.11375459649126075,0.12198447016690564,0.11827867284650977
What should engineers primarily evaluate in a code review?,0.14508774884124617,0.17709562548891083,0.15990443932194526,0.23772799100170003,0.19559425069800832,0.4501335953341705,0.5303301554057983,0.4384157716316979,0.40830255533777976,1.0000000000000002,0.14966422739385607,0.1403600850606589,0.11737393568099551,0.1377179568491535,0.13921236505475598,0.0639345121682973,0.06967465697801807,0.09990069137491527,0.032213701376057835,0.08966848240858616,0.16369936174989533,0.23545025541107023,0.16808627587443556,0.12117280321659384,0.10899567572145977,0.08157521242960682,0.0698522556086592,0.09228295655520567,0.10019787575311194,0.05177753582719125,0.1320757376889982,0.08470586319158614,0.13472525378213074,0.12103034827715432,0.1149975384260056,0.165692219118104,0.11509010077893346,0.1970700183262045,0.14201788992992423,0.1440988317321413,0.08048018714544783,0.15014294426040375,0.09080427566217872,0.09293757039688347,0.10249458056356017,0.0628651682684282,0.05157739945111138,0.12247161251534934,0.07568251517474364,0.08169257675208144,0.0890980637438268,0.10088900300026199,0.07714446198193309,0.08383281731248418,0.11586438332729246,0.13814184639598923,0.07517421701688419,0.15193767310258055,0.11810297068507766,0.08537758679938527,0.13311952546918757,0.14522345382119217,0.17336196038456564,0.13035681437469598,0.09687108987770403,0.09471206824645874,0.14734737249873314,0.16689887327819147,0.11825049691158741,0.12642792631960864,0.06291570496796275,0.04636498011932794,0.07794578096771522,0.0615450070250032,0.05837555118096317,0.11842905949947621,0.08973118756440747,0.10972223075464176,0.13735178812474955,0.08409473695377573,0.05215552284456303,0.16187068449694494,0.10285284723489156,0.12818872060318423,0.1110738367019291,0.10308341260610154,0.1089883392854374,0.11867292956116712,0.0813746735798119,0.09302401266619914,0.11900695426417912,0.1608619265509748,0.23193146191773495,0.15128048069843966,0.16113826715726529,0.08127248027436672,0.15363930287283642,0.10745856322531645,0.16664873828936344,0.10112253306840842
